ecoregion	taxon	metabolite	direction	flux_2015	flux_2016	flux_diff_2016-2015
East	synechococcus	gln__L	export	0.0	0.0080283010759697	0.0080283010759697
East	polaribacter	ppap	import	0.0	-0.0079616392193722	-0.0079616392193722
West	pelagibacter	progly	import	-4.706620091641611e-06	-0.0079440799419083	-0.007939373321816658
North	prochlorococcus	Nicotinate	import	-0.0079349177676822	0.0	0.0079349177676822
Central	pelagibacter	ile__L	export	0.0	0.0079085221311144	0.0079085221311144
East	polaribacter	LalaDgluMdap	import	0.0	-0.0078647012255503	-0.0078647012255503
East	roseobacter	no3	import	-0.007864329252266	0.0	0.007864329252266
West	pelagibacter	L_Aspartate	import	0.0	-0.0078489764252874	-0.0078489764252874
Central	roseobacter	arbt	export	0.007816171316395	0.0	-0.007816171316395
East	prochlorococcus	L_Asparagine	export	0.0	0.0077860501284091	0.0077860501284091
East	roseobacter	o2	export	0.0	0.0077448167252588	0.0077448167252588
North	pelagibacter	udcpdp	import	0.0	-0.0076990713889539	-0.0076990713889539
Central	polaribacter	glutar	import	-0.0077250481995785	-2.90590576787094e-05	0.007695989141899791
North	roseobacter	ribflv	import	-0.0051360515300313	-0.0127583311175169	-0.0076222795874856
West	roseobacter	glucan4	export	0.0008948444993365	0.0084910100424987	0.0075961655431621995
North	pelagibacter	4hba	import	-0.0075439800060074	0.0	0.0075439800060074
North	roseobacter	leuleu	import	-0.0039215300976894	-0.0114538691736826	-0.0075323390759931995
East	polaribacter	ala__D	import	-0.0185803945780928	-0.0110645915110446	0.0075158030670482
Central	prochlorococcus	L_Cystine	export	0.0074509138113906	0.0	-0.0074509138113906
West	roseobacter	pentso3	import	0.0	-0.0074167948403142	-0.0074167948403142
East	polaribacter	man1p	export	0.0	0.0074106000330498	0.0074106000330498
Central	pelagibacter	icit	import	-0.0074064719903459	0.0	0.0074064719903459
West	polaribacter	so3	export	0.0009187805824672	0.008254760197461	0.0073359796149938
East	synechococcus	ca2	export	0.0070323163960285	0.0143433531500754	0.0073110367540468995
East	prochlorococcus	pyr	import	-0.0073086028675252	0.0	0.0073086028675252
North	prochlorococcus	5_Methylthioadenosine	import	-0.0072961299898935	0.0	0.0072961299898935
North	polaribacter	ile__L	export	0.0	0.0072772244334074	0.0072772244334074
East	roseobacter	lys__L	export	0.0	0.0072693103463712	0.0072693103463712
West	roseobacter	meoh	import	0.0	-0.0072587009216611	-0.0072587009216611
Central	polaribacter	cit	import	-0.0072439244974729	0.0	0.0072439244974729
East	polaribacter	cytd	export	0.0	0.0072400168623528	0.0072400168623528
East	polaribacter	pheocta	export	0.0072366256999436	0.0	-0.0072366256999436
Central	pelagibacter	xan	export	0.0072286066857388	0.0	-0.0072286066857388
North	roseobacter	gal	import	0.0	-0.0072070485785174	-0.0072070485785174
East	roseobacter	sula	export	0.0071751120676128	0.0	-0.0071751120676128
East	roseobacter	no2	import	-0.0071696008751243	0.0	0.0071696008751243
West	polaribacter	metox	import	-0.0099328432802794	-0.0027766257204162	0.0071562175598632
East	roseobacter	fe3	import	-0.0071219885545994	0.0	0.0071219885545994
East	roseobacter	mn2	export	0.0071184951420011	0.0	-0.0071184951420011
North	polaribacter	chor	import	-0.0073128993204248	-0.0002497514395985	0.0070631478808263
North	roseobacter	g3ps	export	0.0	0.0070376543706697	0.0070376543706697
East	polaribacter	g3pi	import	0.0	-0.0070207098928352	-0.0070207098928352
East	roseobacter	pyovd_kt	export	0.0070134817282756	0.0	-0.0070134817282756
Central	polaribacter	cgly	import	-0.0069838529156116	0.0	0.0069838529156116
Central	polaribacter	no3	import	-0.0069815127041134	0.0	0.0069815127041134
Central	roseobacter	raffin	import	-0.0069731933118711	0.0	0.0069731933118711
Central	pelagibacter	ala_L_glu__L	export	0.0069677717563957	0.0	-0.0069677717563957
Central	polaribacter	bz	import	-0.0069651820591286	0.0	0.0069651820591286
Central	polaribacter	aso3	export	0.0069620117589853	0.0	-0.0069620117589853
Central	prochlorococcus	cynt	import	-0.0069491981792575	0.0	0.0069491981792575
East	roseobacter	galctn__L	import	-0.0069228388585158	0.0	0.0069228388585158
Central	polaribacter	gly_leu	import	-0.0069170877672644	0.0	0.0069170877672644
Central	roseobacter	L_Cystine	export	0.0	0.0069138057389056	0.0069138057389056
Central	polaribacter	ppa	import	-0.0068952719394764	0.0	0.0068952719394764
North	roseobacter	fuc	import	-0.0068927941682102	-1.4624923918370613e-06	0.006891331675818363
Central	pelagibacter	glyser	export	0.0068904544556204	0.0	-0.0068904544556204
Central	roseobacter	glygln	export	0.0068850792986279	0.0	-0.0068850792986279
Central	roseobacter	cell4	export	0.0068783619043399	0.0	-0.0068783619043399
North	prochlorococcus	gcald	export	0.0	0.0068649082426788	0.0068649082426788
Central	roseobacter	his__L	export	0.0068509880136642	0.0	-0.0068509880136642
West	polaribacter	salchs4fe	import	-0.0039701148097899	-0.0108204489432806	-0.006850334133490699
Central	prochlorococcus	glycogen	export	0.0068482706762401	0.0	-0.0068482706762401
Central	polaribacter	etoh	export	0.0068431556826315	0.0	-0.0068431556826315
North	roseobacter	crn	export	0.0	0.0068196381248964	0.0068196381248964
East	polaribacter	ser__D	export	0.0	0.0068105754075915	0.0068105754075915
Central	roseobacter	h2o2	import	0.0	-0.0067858073720977	-0.0067858073720977
Central	polaribacter	arg__L	import	-0.0067856481027358	0.0	0.0067856481027358
Central	polaribacter	sucr	export	0.0067821813308369	0.0	-0.0067821813308369
North	roseobacter	feenter	import	0.0	-0.0067815324056486	-0.0067815324056486
Central	polaribacter	met__D	import	-0.0067723278148665	0.0	0.0067723278148665
West	polaribacter	cobalt2	import	0.0	-0.0067696028308143	-0.0067696028308143
West	synechococcus	mobd	import	0.0	-0.0067480403810995	-0.0067480403810995
West	roseobacter	L_Cystine	export	0.0	0.0067467483569182	0.0067467483569182
Central	polaribacter	but	export	0.0067361468003926	0.0	-0.0067361468003926
North	pelagibacter	cgly	import	0.0	-0.0067216140969187	-0.0067216140969187
Central	pelagibacter	met__D	export	0.0067150988487558	0.0	-0.0067150988487558
North	polaribacter	lys__L	import	0.0	-0.0066981201525289	-0.0066981201525289
Central	roseobacter	ga	import	-0.0066970820621925	0.0	0.0066970820621925
Central	polaribacter	4hbz	export	0.0066876345562961	0.0	-0.0066876345562961
East	roseobacter	carn	export	0.0066699169581139	0.0	-0.0066699169581139
East	roseobacter	g3ps	import	0.0	-0.0066651669641973	-0.0066651669641973
East	pelagibacter	salchs4	import	0.0	-0.0066611743391448	-0.0066611743391448
East	prochlorococcus	etoh	export	0.006655395654775	0.0	-0.006655395654775
West	roseobacter	xylan4	export	0.0	0.0066439538469438	0.0066439538469438
East	roseobacter	pyr	export	0.0007373108418924	0.0073702098709648	0.0066328990290724
Central	pelagibacter	pyovd_kt	export	0.0066324078900231	0.0	-0.0066324078900231
East	pelagibacter	L_Asparagine	export	0.0066169595781887	0.0	-0.0066169595781887
West	prochlorococcus	so4	export	0.0	0.0065972927466956	0.0065972927466956
East	prochlorococcus	o2	import	0.0	-0.00658199750386	-0.00658199750386
North	polaribacter	ura	export	0.0	0.0065786034595578	0.0065786034595578
West	roseobacter	L_Aspartate	import	0.0	-0.0065668424033917	-0.0065668424033917
Central	roseobacter	leuleu	export	0.0065616368432545	0.0	-0.0065616368432545
North	polaribacter	d23hb	export	0.0065296159674179	0.0	-0.0065296159674179
West	pelagibacter	cl	export	0.0065230285610511	0.0	-0.0065230285610511
West	pelagibacter	so4	export	0.0	0.0064906675419762	0.0064906675419762
North	roseobacter	but	import	-0.0064705423743199	0.0	0.0064705423743199
North	polaribacter	dgsn	export	0.0020274279438564	0.0084899062532894	0.006462478309433
East	pelagibacter	xan	export	0.0064493702869659	0.0	-0.0064493702869659
Central	roseobacter	met__L	export	0.0065340605621196	9.416948224898011e-05	-0.00643989107987062
Central	prochlorococcus	L_Aspartate	export	0.0	0.0064040592560018	0.0064040592560018
Central	pelagibacter	no3	export	0.0064026222583024	0.0	-0.0064026222583024
East	pelagibacter	met__L	export	0.0	0.0063928729329567	0.0063928729329567
Central	prochlorococcus	ca2	import	-0.0063718507148722	0.0	0.0063718507148722
Central	prochlorococcus	nh4	export	0.006367436432446	0.0	-0.006367436432446
Central	roseobacter	sula	export	0.0065515456681944	0.0001935037215997	-0.006358041946594699
East	polaribacter	4ahmmp	import	-0.0063402774185158	0.0	0.0063402774185158
Central	prochlorococcus	ppt	export	0.0063350077525635	0.0	-0.0063350077525635
Central	pelagibacter	LalaDgluMdapDala	import	-0.0063332502878616	0.0	0.0063332502878616
East	roseobacter	gly_asn__L	export	0.0	0.0063329517347138	0.0063329517347138
North	roseobacter	glyglu	import	0.0	-0.0062992684172652	-0.0062992684172652
West	prochlorococcus	ade	import	-0.0062921803481604	0.0	0.0062921803481604
Central	pelagibacter	malthp	import	-0.0002416655868106	-0.0065241479705819	-0.006282482383771299
North	synechococcus	cobalt2	export	0.0062775451181425	0.0	-0.0062775451181425
West	pelagibacter	LalaLglu	export	0.0	0.0062280662238873	0.0062280662238873
North	polaribacter	enter	import	-0.0086919915787018	-0.0024806675199807	0.0062113240587211
West	polaribacter	fe2	import	-0.0061878837483342	0.0	0.0061878837483342
North	prochlorococcus	fe2	export	0.0061602165584981	0.0	-0.0061602165584981
North	polaribacter	h	export	0.0061854822597994	5.932658682502754e-05	-0.006126155672974373
Central	polaribacter	gly_asp__L	import	-0.0061205296621398	0.0	0.0061205296621398
East	polaribacter	cl	import	-0.0051541846854979	-0.0112722162197101	-0.006118031534212201
West	prochlorococcus	his__L	import	-0.0061073762197196	0.0	0.0061073762197196
West	roseobacter	lys__L	import	-0.055677730896401	-0.061782665531722	-0.0061049346353210035
North	roseobacter	L_Aspartate	import	-0.0061026285033692	0.0	0.0061026285033692
West	polaribacter	gly_pro__L	import	-0.0004024701936726	-0.0065020726730634	-0.0060996024793908005
West	roseobacter	glygly	import	-0.0071655725445403	-0.0131859917440914	-0.0060204191995511
West	prochlorococcus	S_Adenosyl_4_methylthio_2_oxobutanoate	export	0.0060186128707163	0.0	-0.0060186128707163
North	pelagibacter	R_3hnonaa	export	0.0060176216532747	0.0	-0.0060176216532747
Central	prochlorococcus	ptrc	export	0.0060119737903035	0.0	-0.0060119737903035
West	roseobacter	g3pc	export	0.0	0.0059942869266515	0.0059942869266515
North	pelagibacter	pi	import	-0.005992817767026	0.0	0.005992817767026
East	polaribacter	salchs4fe	import	0.0	-0.0059649203676868	-0.0059649203676868
West	prochlorococcus	k	import	-0.0059411963631377	0.0	0.0059411963631377
East	polaribacter	salchs2fe	import	0.0	-0.0059080754766096	-0.0059080754766096
North	prochlorococcus	pap	import	0.0	-0.0058871051659937	-0.0058871051659937
East	pelagibacter	R_3htd5e	import	-0.0058862598012156	0.0	0.0058862598012156
North	prochlorococcus	leu__L_m	import	-0.0058765960122245	0.0	0.0058765960122245
East	roseobacter	co	export	0.0	0.005874683614293	0.005874683614293
East	polaribacter	15dap	import	-0.0058612107242588	0.0	0.0058612107242588
West	pelagibacter	orn__D	export	0.0	0.00585430295459	0.00585430295459
West	pelagibacter	5dglcn	import	0.0	-0.0058488644834357	-0.0058488644834357
Central	pelagibacter	gly_asp__L	export	0.0079586297619485	0.0021292936918904	-0.005829336070058099
Central	roseobacter	glc__D	export	0.0058057694838808	0.0	-0.0058057694838808
West	pelagibacter	leuleu	import	-0.0058061760496686	-2.787407277362416e-06	0.005803388642391237
North	pelagibacter	2mbald	export	0.006149061954713	0.000365057340285	-0.005784004614428
Central	prochlorococcus	for	import	0.0	-0.0057613078476923	-0.0057613078476923
West	polaribacter	duri	import	0.0	-0.0057522316716514	-0.0057522316716514
West	roseobacter	trp__L	import	-0.0078645501964504	-0.0135869779852654	-0.005722427788815
West	roseobacter	pheme	export	0.0012319556199782	0.006949979699588	0.0057180240796098
Central	polaribacter	4hbald	export	0.0056999194440437	0.0	-0.0056999194440437
East	roseobacter	val__D	import	0.0	-0.0056980236435272	-0.0056980236435272
North	polaribacter	udcpp	export	0.0056780972636582	0.0	-0.0056780972636582
North	roseobacter	h2o2	export	0.0063573692450139	0.0006875893727636	-0.0056697798722502996
Central	polaribacter	thymd	import	-0.0062064916666619	-0.0005558974585666	0.0056505942080953
East	polaribacter	L_Aspartate	import	0.0	-0.0056498039520851	-0.0056498039520851
Central	polaribacter	2m35mdntha	export	0.0	0.0056451660079567	0.0056451660079567
East	pelagibacter	anhgm	import	-0.0217290604577832	-0.0160887018974658	0.005640358560317402
Central	prochlorococcus	4_Methyl_2_oxopentanoate	export	0.0069353184467892	0.0013115343256179	-0.005623784121171299
East	polaribacter	met__L	export	0.005609601092957	0.0	-0.005609601092957
East	pelagibacter	pro__L	import	-0.0055863281214974	0.0	0.0055863281214974
North	roseobacter	phenona	import	0.0	-0.0055831577319327	-0.0055831577319327
East	roseobacter	galctn__D	import	-0.005582050381535	0.0	0.005582050381535
East	prochlorococcus	Lipid_A_disaccharide	export	0.0	0.0055708412442627	0.0055708412442627
Central	polaribacter	gal_bD	import	-0.0055523619785209	0.0	0.0055523619785209
North	roseobacter	mg2	import	-0.0055352677379222	0.0	0.0055352677379222
West	roseobacter	rmn	export	0.0	0.0055321567074422	0.0055321567074422
East	polaribacter	4abutn	export	0.0	0.0055281114482351	0.0055281114482351
North	roseobacter	udcpdp	import	-0.0055224662225409	0.0	0.0055224662225409
East	roseobacter	arg__L	import	-0.0055111198989422	0.0	0.0055111198989422
East	pelagibacter	creat	import	-0.0054868757622897	0.0	0.0054868757622897
East	pelagibacter	mg2	import	-0.0020904966242367	-0.0075677497600537	-0.005477253135817
Central	polaribacter	mg2	import	-0.0059066188474305	-0.0004706415776103	0.0054359772698202
East	polaribacter	but	export	0.0054242797935974	0.0	-0.0054242797935974
North	pelagibacter	actn__R	export	0.0054135237013901	0.0	-0.0054135237013901
North	pelagibacter	hxan	export	0.005334533068805	0.0	-0.005334533068805
North	polaribacter	man1p	export	0.0065923019148733	0.0012581828017076	-0.005334119113165699
Central	roseobacter	lnlc	export	0.0053285093156153	0.0	-0.0053285093156153
Central	roseobacter	tartr__L	import	-0.0053217188617952	0.0	0.0053217188617952
West	roseobacter	3ump	import	0.0	-0.0053102213256522	-0.0053102213256522
East	pelagibacter	fe2	export	0.0	0.0053070384771356	0.0053070384771356
West	polaribacter	fe3dcit	import	-0.0053026028468997	0.0	0.0053026028468997
East	polaribacter	leu__L_m	import	-0.0024494583016001	-0.0077468883529152	-0.0052974300513151
North	pelagibacter	galct__D	import	-0.0052934421240696	0.0	0.0052934421240696
West	polaribacter	glc__D	import	0.0	-0.0052915427292228	-0.0052915427292228
East	polaribacter	tol	import	-0.0015864383652817	-0.0068632265900848	-0.0052767882248031
West	pelagibacter	gly_glu__L	export	0.0052700157954827	0.0	-0.0052700157954827
Central	polaribacter	R_3httdca	export	0.0052905303904622	3.504024396543821e-05	-0.005255490146496762
East	polaribacter	gly_leu	import	-0.0089442212208728	-0.0036894209066306	0.0052548003142421995
North	roseobacter	4hbz	export	0.0052527670844966	0.0	-0.0052527670844966
West	prochlorococcus	succ	export	0.0	0.0052444294950269	0.0052444294950269
West	polaribacter	enter	import	0.0	-0.00524188734067	-0.00524188734067
Central	prochlorococcus	L_Aspartate	import	-0.0052415050937103	0.0	0.0052415050937103
Central	roseobacter	Glycine	import	0.0	-0.0052028932715828	-0.0052028932715828
North	roseobacter	25dkglcn	import	-0.0051872737779955	0.0	0.0051872737779955
West	roseobacter	acmana	export	0.0001185014002463	0.0052889338002908	0.0051704324000445
North	roseobacter	for	export	0.0051680351991676	0.0	-0.0051680351991676
North	pelagibacter	L_Asparagine	export	0.0	0.005149643656346	0.005149643656346
North	roseobacter	gam	import	-0.0051358041211182	0.0	0.0051358041211182
North	polaribacter	ncam	import	-0.0051356907818919	0.0	0.0051356907818919
North	roseobacter	etoh	export	0.0051068953015747	0.0	-0.0051068953015747
North	roseobacter	butso3	import	-0.0051243652075154	-1.921139414813039e-05	0.00510515381336727
East	prochlorococcus	thm	import	-0.0061067614988352	-0.0010451686000024	0.0050615928988328
Central	roseobacter	thym	export	0.0029838331698747	0.0080453792142031	0.0050615460443283996
North	roseobacter	ethso3	import	-0.0050538159009156	0.0	0.0050538159009156
North	polaribacter	gly_asp__L	import	-0.0086934090257075	-0.0036409267560817	0.0050524822696258
East	pelagibacter	lcts	import	0.0	-0.0050300519578079	-0.0050300519578079
East	prochlorococcus	cit	export	0.0	0.0050181225245593	0.0050181225245593
North	roseobacter	pheocta	import	-0.0050161687360994	0.0	0.0050161687360994
North	pelagibacter	glc__D	export	0.0050133502894944	0.0	-0.0050133502894944
East	roseobacter	glygly	export	0.0049640399153099	0.0	-0.0049640399153099
East	roseobacter	man	export	0.0	0.0049616406807133	0.0049616406807133
East	roseobacter	ocdcea	import	-0.0049614226333628	0.0	0.0049614226333628
North	prochlorococcus	tRNA	export	0.0049456910821855	0.0	-0.0049456910821855
East	polaribacter	acglu	import	-0.0023380439706664	-0.0072761311931376	-0.0049380872224712
West	roseobacter	ac	import	0.0	-0.0049295500371528	-0.0049295500371528
North	pelagibacter	cl	export	0.0049609212526296	3.170989219867821e-05	-0.004929211360430921
North	polaribacter	bz	export	0.0049242922104805	0.0	-0.0049242922104805
