taxon	sample_id	flux	metabolite	direction
prochlorococcus	East_2015	6.716572339305519	h2o	export
prochlorococcus	East_2015	1.0847440647390831	h2s	export
prochlorococcus	East_2015	7.7998660609003245	h	export
prochlorococcus	East_2015	-3.634890836309724	hco3	import
prochlorococcus	East_2015	-0.03029829000624673	his__L	import
prochlorococcus	East_2015	0.004502546233729671	ile__L	export
prochlorococcus	East_2015	-0.028425742651883468	k	import
prochlorococcus	East_2015	0.10303340849143774	leu__L_m	export
prochlorococcus	East_2015	-0.11085440198092646	lys__L	import
prochlorococcus	East_2015	-0.018983064630983332	meoh	import
prochlorococcus	East_2015	-0.16950003413925774	met__L	import
prochlorococcus	East_2015	-0.07461602231124001	mg2	import
prochlorococcus	East_2015	-0.4047589770136189	mobd	import
prochlorococcus	East_2015	-0.2092080744406249	na1	import
prochlorococcus	East_2015	2.117453021836812	nh4	export
prochlorococcus	East_2015	0.131700347794192	o2	export
prochlorococcus	East_2015	0.018026068923307	pap	export
prochlorococcus	East_2015	-0.1573853034703179	phe__L	import
prochlorococcus	East_2015	-92.67712843783721	photon	import
prochlorococcus	East_2015	-0.07745461003397508	pi	import
prochlorococcus	East_2015	2.993366684521561	ppt	export
prochlorococcus	East_2015	-0.2756158301411166	pro__L	import
prochlorococcus	East_2015	0.033090144044435346	ptrc	export
prochlorococcus	East_2015	-0.0073086028675252	pyr	import
prochlorococcus	East_2015	-0.11347314760468953	sel	import
prochlorococcus	East_2015	-2.443446374759032	ser__L	import
prochlorococcus	East_2015	0.0247030812594698	sn_Glycerol_3_phosphate	export
prochlorococcus	East_2015	-0.00922485230822005	so4	import
prochlorococcus	East_2015	0.0010691104225662347	spmd	export
prochlorococcus	East_2015	-0.037706978556100904	sprm	import
prochlorococcus	East_2015	0.0024338377186426	succ	export
prochlorococcus	East_2015	-0.0170807546673421	tRNA	import
prochlorococcus	East_2015	-0.006106761498835267	thm	import
prochlorococcus	East_2015	-0.26387234193893144	thr__L	import
prochlorococcus	East_2015	-0.0102046936145522	thymd	import
prochlorococcus	East_2015	-0.02544687532369485	trp__L	import
prochlorococcus	East_2015	-0.09346959676369372	tsul	import
prochlorococcus	East_2015	-0.04473961886789676	tyr__L	import
prochlorococcus	East_2015	0.0160968570808035	urea	export
prochlorococcus	East_2015	-0.3069726923651011	val__L	import
prochlorococcus	East_2015	-0.34091416578090866	xtsn	import
prochlorococcus	East_2015	-0.003942396684965117	zn2	import
prochlorococcus	East_2016	-0.08226954479989376	15dap	import
prochlorococcus	East_2016	0.07355065351954193	4_Methyl_2_oxopentanoate	export
prochlorococcus	East_2016	-0.0014822077342149	4abz	import
prochlorococcus	East_2016	0.09605319002117145	5_Methylthioadenosine	export
prochlorococcus	East_2016	-1.4856489903658388	Acyl_carrier_protein	import
prochlorococcus	East_2016	0.011054091752478012	Amino_sugars	export
prochlorococcus	East_2016	0.08270415079072549	Apo_acyl_carrier_protein	export
prochlorococcus	East_2016	-0.10423891813188545	Artificial_protein	import
prochlorococcus	East_2016	-0.00067753184344875	Dethiobiotin	import
prochlorococcus	East_2016	0.18371444787803168	FAD	export
prochlorococcus	East_2016	0.012831533383607466	Free_fatty_acids	export
prochlorococcus	East_2016	0.022262323159535	Glycine	export
prochlorococcus	East_2016	-0.06730058991192726	Glycolate	import
prochlorococcus	East_2016	0.6501618241256332	L_Alanine	export
prochlorococcus	East_2016	0.007786050128409167	L_Asparagine	export
prochlorococcus	East_2016	-0.3319040818034464	L_Aspartate	import
prochlorococcus	East_2016	0.0080821007087374	L_Cystine	export
prochlorococcus	East_2016	0.2500510373876927	L_Glutamate	export
prochlorococcus	East_2016	0.0055708412442627316	Lipid_A_disaccharide	export
prochlorococcus	East_2016	1.6767617704846052	Lipoylprotein	export
prochlorococcus	East_2016	-0.0006816338665207925	Menaquinone	import
prochlorococcus	East_2016	-0.09481845333640666	N_Acetylornithine	import
prochlorococcus	East_2016	-0.09770919250827297	Nicotinate	import
prochlorococcus	East_2016	0.0138882631046608	Pantothenate	export
prochlorococcus	East_2016	-0.33370143437677907	S_Adenosyl_4_methylthio_2_oxobutanoate	import
prochlorococcus	East_2016	0.0038308774953972995	S_Malate	export
prochlorococcus	East_2016	0.0038497554660477	S_Methyl_5_thio_D_ribose	export
prochlorococcus	East_2016	0.14049194398626622	THF_polyglutamate	export
prochlorococcus	East_2016	-0.031568611778827534	Thioredoxin	import
prochlorococcus	East_2016	0.00413874203024865	ac	export
prochlorococcus	East_2016	-1.0977274846920368e-05	ade	import
prochlorococcus	East_2016	-0.24755044782274568	adocbl	import
prochlorococcus	East_2016	0.14448351896135295	amino_acid_pool	export
prochlorococcus	East_2016	-0.02104498782279893	arg__L	import
prochlorococcus	East_2016	0.3756152471265591	btn	export
prochlorococcus	East_2016	-11.3912558676154	bz	import
prochlorococcus	East_2016	0.03225632821234176	ca2	export
prochlorococcus	East_2016	0.0955945899967471	cd2	export
prochlorococcus	East_2016	0.00501812252455935	cit	export
prochlorococcus	East_2016	-0.10976524593446457	cl	import
prochlorococcus	East_2016	0.01493964768473153	co2	export
prochlorococcus	East_2016	-0.009892950263599466	co	import
prochlorococcus	East_2016	0.1452578462246765	cobalt2	export
prochlorococcus	East_2016	-2.0863522040986635	cu2	import
prochlorococcus	East_2016	0.022898986068259502	cynt	export
prochlorococcus	East_2016	-0.1431170016463527	etoh	import
prochlorococcus	East_2016	-0.0981832606929064	fe2	import
prochlorococcus	East_2016	-0.3469710970374791	for	import
prochlorococcus	East_2016	-0.0882799398629113	fum	import
prochlorococcus	East_2016	0.07184272271857882	gcald	export
prochlorococcus	East_2016	-16.51203265018378	glc__D	import
prochlorococcus	East_2016	-0.09419643650804684	gln__L	import
prochlorococcus	East_2016	-0.0003622696145241419	glycogen	import
prochlorococcus	East_2016	0.34114022353013984	gsn	export
prochlorococcus	East_2016	0.00087590017756755	gthrd	export
prochlorococcus	East_2016	-0.0014651590550917	gua	import
prochlorococcus	East_2016	0.0034509974426697003	h2o2	export
prochlorococcus	East_2016	-0.022925813892990938	h2o	import
prochlorococcus	East_2016	0.0823901858337185	h2s	export
prochlorococcus	East_2016	2.4405788669665696	h	export
prochlorococcus	East_2016	0.0002895909086694	hco3	export
prochlorococcus	East_2016	0.11442325887524803	his__L	export
prochlorococcus	East_2016	-0.15970854496260264	ile__L	import
prochlorococcus	East_2016	-0.07880426105140237	k	import
prochlorococcus	East_2016	-0.08192093522686049	leu__L_m	import
prochlorococcus	East_2016	0.05372050883801924	lys__L	export
prochlorococcus	East_2016	-0.0013610392470866	meoh	import
prochlorococcus	East_2016	1.9105763790027186	met__L	export
prochlorococcus	East_2016	-0.0011450720744343498	mg2	import
prochlorococcus	East_2016	0.09763315864181149	mobd	export
prochlorococcus	East_2016	0.0505754947484597	na1	export
prochlorococcus	East_2016	0.05969692201126645	nh4	export
prochlorococcus	East_2016	-0.00658199750386005	o2	import
prochlorococcus	East_2016	0.0038658127510639	pap	export
prochlorococcus	East_2016	0.024784817326525866	phe__L	export
prochlorococcus	East_2016	0.057626238889786935	photon	export
prochlorococcus	East_2016	0.18459256215864764	pi	export
prochlorococcus	East_2016	0.0177686093183264	ppt	export
prochlorococcus	East_2016	0.10317173541626923	pro__L	export
prochlorococcus	East_2016	0.006315977584366349	ptrc	export
prochlorococcus	East_2016	0.38783266920602516	pyr	export
prochlorococcus	East_2016	0.3104464598933947	sel	export
prochlorococcus	East_2016	0.01064725775526875	ser__L	export
prochlorococcus	East_2016	0.1404669436374991	sn_Glycerol_3_phosphate	export
prochlorococcus	East_2016	-0.13703953699404603	so4	import
prochlorococcus	East_2016	0.728946881420169	spmd	export
prochlorococcus	East_2016	-0.2971895109638759	sprm	import
prochlorococcus	East_2016	3.366793199489406	succ	export
prochlorococcus	East_2016	-2.349050175707868	tRNA	import
prochlorococcus	East_2016	-0.0010451686000024	thm	import
prochlorococcus	East_2016	-0.0002783231933071962	thr__L	import
prochlorococcus	East_2016	2.1066574365948147	thymd	export
prochlorococcus	East_2016	0.8553245725506432	trp__L	export
prochlorococcus	East_2016	0.09331773274284733	tsul	export
prochlorococcus	East_2016	0.0029250327157197	tyr__L	export
prochlorococcus	East_2016	-0.0591515015338965	urea	import
prochlorococcus	East_2016	0.31404238009913094	val__L	export
prochlorococcus	East_2016	-6.534618911309146	xtsn	import
prochlorococcus	East_2016	-0.13188991302504213	zn2	import
prochlorococcus	North_2015	2.076809013884244	15dap	export
prochlorococcus	North_2015	-0.6275307124730545	4_Methyl_2_oxopentanoate	import
prochlorococcus	North_2015	-0.00123685711847305	4abz	import
prochlorococcus	North_2015	-0.0072961299898935	5_Methylthioadenosine	import
prochlorococcus	North_2015	1.244746319465589	Acyl_carrier_protein	export
prochlorococcus	North_2015	0.16526909939734685	Amino_sugars	export
prochlorococcus	North_2015	-6.412705007199437e-05	Apo_acyl_carrier_protein	import
prochlorococcus	North_2015	-6.878358587323633	Artificial_protein	import
prochlorococcus	North_2015	-0.00011633690245646678	Dethiobiotin	import
prochlorococcus	North_2015	-0.0009461250258957	FAD	import
prochlorococcus	North_2015	0.0015068504149195498	Free_fatty_acids	export
prochlorococcus	North_2015	-0.00012434678888563334	Glycine	import
prochlorococcus	North_2015	-0.04310493220057015	Glycolate	import
prochlorococcus	North_2015	0.4564551099110064	L_Alanine	export
prochlorococcus	North_2015	-0.13550992469084824	L_Asparagine	import
prochlorococcus	North_2015	-1.150922745661029	L_Aspartate	import
prochlorococcus	North_2015	0.04951390171116325	L_Cystine	export
prochlorococcus	North_2015	0.0287779652251066	L_Glutamate	export
prochlorococcus	North_2015	-2.717192307712989e-06	Lipid_A_disaccharide	import
prochlorococcus	North_2015	0.0008019116545998667	Lipoylprotein	export
prochlorococcus	North_2015	0.0024896583025448	Menaquinone	export
prochlorococcus	North_2015	-0.0003586463023975666	N_Acetylornithine	import
prochlorococcus	North_2015	-0.00793491776768225	Nicotinate	import
prochlorococcus	North_2015	-0.00414893338842305	Pantothenate	import
prochlorococcus	North_2015	-0.0144608942277762	S_Adenosyl_4_methylthio_2_oxobutanoate	import
prochlorococcus	North_2015	-0.0020311807752752303	S_Malate	import
prochlorococcus	North_2015	0.045476923081820324	S_Methyl_5_thio_D_ribose	export
prochlorococcus	North_2015	-0.10859134831211237	THF_polyglutamate	import
prochlorococcus	North_2015	-0.22825084835966922	Thioredoxin	import
prochlorococcus	North_2015	0.0003229469691792	ac	export
prochlorococcus	North_2015	-0.0006933811057613003	ade	import
prochlorococcus	North_2015	0.0018869810234651999	adocbl	export
prochlorococcus	North_2015	-0.0024739177909842893	amino_acid_pool	import
prochlorococcus	North_2015	-0.0043372508906112	arg__L	import
prochlorococcus	North_2015	-0.0189068358180647	btn	import
prochlorococcus	North_2015	-0.0020301780676358332	bz	import
prochlorococcus	North_2015	-0.0062584029546353	ca2	import
prochlorococcus	North_2015	0.001192803787811	cd2	export
prochlorococcus	North_2015	-0.012240818310336807	cit	import
prochlorococcus	North_2015	0.0035381804831178002	cl	export
prochlorococcus	North_2015	0.0024997305543101502	co2	export
prochlorococcus	North_2015	0.00035881114863425	co	export
prochlorococcus	North_2015	0.0003914820189533	cobalt2	export
prochlorococcus	North_2015	-0.17956855948335418	cu2	import
prochlorococcus	North_2015	0.0006300423170524622	cynt	export
prochlorococcus	North_2015	9.428862432893312e-05	etoh	export
prochlorococcus	North_2015	0.0061602165584981	fe2	export
prochlorococcus	North_2015	0.041921453038014395	for	export
prochlorococcus	North_2015	-0.00044542110971259783	fum	import
prochlorococcus	North_2015	-0.11863125961206832	gcald	import
prochlorococcus	North_2015	0.00990176464036935	glc__D	export
prochlorococcus	North_2015	-0.0026514592171674	gln__L	import
prochlorococcus	North_2015	-0.0050518960821237	glycogen	import
prochlorococcus	North_2015	-9.910350810453547	gsn	import
prochlorococcus	North_2015	-0.03929875298473595	gthrd	import
prochlorococcus	North_2015	-0.00044530119998405	gua	import
prochlorococcus	North_2015	19.8144960130738	h2o2	export
prochlorococcus	North_2015	-0.11166560292919993	h2o	import
prochlorococcus	North_2015	0.0042060311852099505	h2s	export
prochlorococcus	North_2015	-0.002039332963420133	h	import
prochlorococcus	North_2015	0.0002574349271361	hco3	export
prochlorococcus	North_2015	-0.14431461504108084	his__L	import
prochlorococcus	North_2015	0.0002628378758231	ile__L	export
prochlorococcus	North_2015	0.0039008983420920004	k	export
prochlorococcus	North_2015	-0.0058765960122245	leu__L_m	import
prochlorococcus	North_2015	3.081694991190723	lys__L	export
prochlorococcus	North_2015	0.0032893070031282333	meoh	export
prochlorococcus	North_2015	-0.1219620408131654	met__L	import
prochlorococcus	North_2015	-0.08518793744275725	mg2	import
prochlorococcus	North_2015	-0.001838640177741333	mobd	import
prochlorococcus	North_2015	0.00122988624663745	na1	export
prochlorococcus	North_2015	0.6093298106662709	nh4	export
prochlorococcus	North_2015	0.0037886974088285337	o2	export
prochlorococcus	North_2015	0.00043347376990356	pap	export
prochlorococcus	North_2015	0.0034682441188317666	phe__L	export
prochlorococcus	North_2015	0.08418537813696046	photon	export
prochlorococcus	North_2015	-0.00011094110318695012	pi	import
prochlorococcus	North_2015	0.0140720112521534	ppt	export
prochlorococcus	North_2015	-0.0048748620604584	pro__L	import
prochlorococcus	North_2015	-0.001115785758250614	ptrc	import
prochlorococcus	North_2015	0.0003850946971925	pyr	export
prochlorococcus	North_2015	-0.0053592140729007325	sel	import
prochlorococcus	North_2015	-0.0029923050599822004	ser__L	import
prochlorococcus	North_2015	0.00279372473883795	sn_Glycerol_3_phosphate	export
prochlorococcus	North_2015	-0.004429366467020799	so4	import
prochlorococcus	North_2015	-0.6329161694606255	spmd	import
prochlorococcus	North_2015	-0.4457330168540884	sprm	import
prochlorococcus	North_2015	-1.6322673073797211	succ	import
prochlorococcus	North_2015	0.0049456910821855	tRNA	export
prochlorococcus	North_2015	-0.0029577654475466	thm	import
prochlorococcus	North_2015	-2.396567541215401	thr__L	import
prochlorococcus	North_2015	-2.0641134420614912e-05	thymd	import
prochlorococcus	North_2015	-0.0082864596657146	trp__L	import
prochlorococcus	North_2015	-4.0712632310049846e-05	tsul	import
prochlorococcus	North_2015	0.0008509539466964	tyr__L	export
prochlorococcus	North_2015	0.0021855807216125665	urea	export
prochlorococcus	North_2015	0.054197777843860005	val__L	export
prochlorococcus	North_2015	0.008728626273435234	xtsn	export
prochlorococcus	North_2015	-0.1286683200579934	zn2	import
prochlorococcus	North_2016	-0.00022462469323524244	15dap	import
prochlorococcus	North_2016	-1.6266408842409419	4_Methyl_2_oxopentanoate	import
prochlorococcus	North_2016	-0.0153885289702641	4abz	import
prochlorococcus	North_2016	0.0025722808524044	5_Methylthioadenosine	export
prochlorococcus	North_2016	-0.00034254260219763354	Acyl_carrier_protein	import
prochlorococcus	North_2016	-0.03207390146790197	Amino_sugars	import
prochlorococcus	North_2016	0.01682178236574275	Apo_acyl_carrier_protein	export
prochlorococcus	North_2016	-0.0005140016365963337	Artificial_protein	import
prochlorococcus	North_2016	-0.0048131092232223	Dethiobiotin	import
prochlorococcus	North_2016	-6.602789446094567	FAD	import
prochlorococcus	North_2016	0.0031291963451218	Free_fatty_acids	export
prochlorococcus	North_2016	-0.0017971457657816334	Glycine	import
prochlorococcus	North_2016	-0.0021983964917146	Glycolate	import
prochlorococcus	North_2016	0.1992280979736886	L_Alanine	export
prochlorococcus	North_2016	0.0163868369445662	L_Asparagine	export
prochlorococcus	North_2016	-0.030169002180099366	L_Aspartate	import
prochlorococcus	North_2016	0.0012011706904915668	L_Cystine	export
prochlorococcus	North_2016	0.19630762772037222	L_Glutamate	export
prochlorococcus	North_2016	0.0024173234015487997	Lipid_A_disaccharide	export
prochlorococcus	North_2016	0.0016173149588566999	Lipoylprotein	export
prochlorococcus	North_2016	15.054564104461706	Menaquinone	export
